displacement_all,pressure_solid_all,pressure_IF_all,pressure_cell_all,pressure_blood_all,load_all,time_all,varepsilonb_all,varepsilon_all
7.509113482331924e-23,0.0,373.2050807568876,-1866.0254037844388,-1.435283098813779e-14,0.0,0.5,0.03999999999999999,0.4999999999999998
1.0008395774464912e-22,0.0,373.2050807568876,-1866.0254037844388,-3.4125774919190634e-14,0.0,1.0,0.03999999999999999,0.4999999999999998
1.6630953612980439e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-5.1516027544796675e-14,0.0,1.5,0.03999999999999999,0.4999999999999998
2.1291496435076967e-22,0.0,373.2050807568876,-1866.0254037844388,-1.0343011503496295e-14,0.0,2.0,0.03999999999999999,0.4999999999999998
2.450594691860504e-22,0.0,373.2050807568876,-1866.0254037844388,-2.2940586816860753e-14,0.0,2.5,0.03999999999999999,0.4999999999999998
2.9946283916409727e-22,0.0,373.2050807568876,-1866.0254037844388,-4.0584146871147706e-14,0.0,3.0,0.03999999999999999,0.4999999999999998
2.850201148465187e-22,0.0,373.2050807568876,-1866.0254037844388,-2.747543375506386e-14,0.0,3.5,0.03999999999999999,0.4999999999999998
3.138397520491598e-22,0.0,373.2050807568876,-1866.0254037844388,-3.028737675682482e-14,0.0,4.0,0.03999999999999999,0.4999999999999998
3.5585311677871593e-22,0.0,373.2050807568876,-1866.0254037844388,-2.791878980776707e-14,0.0,4.5,0.03999999999999999,0.4999999999999998
3.966264614214411e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-4.8656278803679486e-14,0.0,5.0,0.03999999999999999,0.4999999999999998
4.2283817310077675e-22,0.0,373.2050807568876,-1866.0254037844388,-1.6030382399119908e-15,0.0,5.5,0.03999999999999999,0.4999999999999998
4.342659072475515e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-2.903832428166817e-14,0.0,6.0,0.03999999999999999,0.4999999999999998
4.363938546106712e-22,0.0,373.2050807568876,-1866.0254037844388,1.8828918365755743e-14,0.0,6.5,0.03999999999999999,0.4999999999999998
4.507993897090634e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-2.0381925478372837e-14,0.0,7.0,0.03999999999999999,0.4999999999999998
4.508656120732777e-22,0.0,373.2050807568876,-1866.0254037844388,2.5807053992443747e-14,0.0,7.5,0.03999999999999999,0.4999999999999998
4.621359893095811e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-1.7894441575166957e-14,0.0,8.0,0.03999999999999999,0.4999999999999998
4.547258601445435e-22,0.0,373.2050807568876,-1866.0254037844388,2.783009676933414e-14,0.0,8.5,0.03999999999999999,0.4999999999999998
4.577577437969611e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-1.3868030803751374e-14,0.0,9.0,0.03999999999999999,0.4999999999999998
4.43550136026934e-22,0.0,373.2050807568876,-1866.0254037844388,3.456726702853894e-14,0.0,9.5,0.03999999999999999,0.4999999999999998
4.419270266755471e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-6.314782150677473e-15,0.0,10.0,0.03999999999999999,0.4999999999999998
-1.0506236444649854e-08,4.779354643151056,377.98443540003865,-1861.2460491412874,4.193427724709292,4.894348370484646,10.5,0.03997656292988004,0.5000241125010972
-4.57880621670273e-08,18.506354338390977,391.7114350952786,-1847.5190494460476,15.491860039800523,19.098300562505255,11.0,0.0398794211292458,0.5001119916566229
-1.1034863448526357e-07,39.578567165908446,412.7836479227961,-1826.4468366185301,31.221557302652037,41.221474770752685,11.5,0.03966573880481239,0.5002818210645062
-2.0330654038938518e-07,65.73623307041595,438.9413138273036,-1800.2891707140225,48.66356526348009,69.09830056250526,12.0,0.03931725692993013,0.5005303005352397
-3.196447111625557e-07,94.27780457485228,467.4828853317399,-1771.7475992095865,65.28052449084507,99.99999999999999,12.5,0.03884090993981844,0.5008408558224545
-4.5140418442751126e-07,122.29848742055887,495.5035681774465,-1743.7269163638798,78.79483567179041,130.90169943749476,13.0,0.03826255503317962,0.5011904171091255
-5.888945624985126e-07,146.95230332996596,520.1573840868537,-1719.0731004544728,87.26655164831101,158.7785252292473,13.5,0.037619528316366974,0.5015538371569395
