displacement_all,pressure_solid_all,pressure_IF_all,pressure_cell_all,pressure_blood_all,load_all,time_all,varepsilonb_all,varepsilon_all
8.579398744853553e-23,0.0,373.2050807568876,-1866.0254037844388,-1.445695219083999e-14,0.0,0.5,0.03999999999999999,0.4999999999999998
9.203520991554584e-23,0.0,373.2050807568876,-1866.0254037844388,-3.3362846900437147e-14,0.0,1.0,0.03999999999999999,0.4999999999999998
1.741641256039379e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-5.011412870383874e-14,0.0,1.5,0.03999999999999999,0.4999999999999998
1.9634071599605646e-22,0.0,373.2050807568876,-1866.0254037844388,-1.8650039620026418e-14,0.0,2.0,0.03999999999999999,0.4999999999999998
2.5600575015902973e-22,0.0,373.2050807568876,-1866.0254037844388,-3.346299194186045e-14,0.0,2.5,0.03999999999999999,0.4999999999999998
2.979965044948944e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-4.3129892978534585e-14,0.0,3.0,0.03999999999999999,0.4999999999999998
3.4473542105250965e-22,0.0,373.2050807568876,-1866.0254037844388,-3.720192736874512e-14,0.0,3.5,0.03999999999999999,0.4999999999999998
3.862939128083691e-22,0.0,373.2050807568876,-1866.0254037844388,-3.45292928119581e-14,0.0,4.0,0.03999999999999999,0.4999999999999998
4.112096102546716e-22,0.0,373.2050807568876,-1866.0254037844388,-3.356892722501123e-14,0.0,4.5,0.03999999999999999,0.4999999999999998
4.432325972523831e-22,0.0,373.2050807568876,-1866.0254037844388,-3.141066978820295e-14,0.0,5.0,0.03999999999999999,0.4999999999999998
4.598695609960114e-22,0.0,373.2050807568876,-1866.0254037844388,-2.9698166938909353e-14,0.0,5.5,0.03999999999999999,0.4999999999999998
4.919883311082135e-22,0.0,373.2050807568876,-1866.0254037844388,-3.9499674076071205e-14,0.0,6.0,0.03999999999999999,0.4999999999999998
4.989707745721502e-22,0.0,373.2050807568876,-1866.0254037844388,-2.4073606568021617e-14,0.0,6.5,0.03999999999999999,0.4999999999999998
5.174614487310684e-22,0.0,373.2050807568876,-1866.0254037844388,-2.7384708440496894e-14,0.0,7.0,0.03999999999999999,0.4999999999999998
5.235632152848424e-22,0.0,373.2050807568876,-1866.0254037844388,-1.927202281455986e-14,0.0,7.5,0.03999999999999999,0.4999999999999998
5.461665220571127e-22,-1.0263395072090315e-14,373.2050807568876,-1866.0254037844388,-2.6596020984083736e-14,0.0,8.0,0.03999999999999999,0.4999999999999998
5.549592774654792e-22,-6.315935428978657e-15,373.2050807568876,-1866.0254037844388,-1.6879518346392113e-14,0.0,8.5,0.03999999999999999,0.4999999999999998
5.750191275825819e-22,0.0,373.2050807568876,-1866.0254037844388,-1.9029247675185353e-14,0.0,9.0,0.03999999999999999,0.4999999999999998
5.770018265778737e-22,0.0,373.2050807568876,-1866.0254037844388,-6.803478906256103e-15,0.0,9.5,0.03999999999999999,0.4999999999999998
5.871759311690945e-22,0.0,373.2050807568876,-1866.0254037844388,-6.4652453557267996e-15,0.0,10.0,0.03999999999999999,0.4999999999999998
-1.1327209065358735e-08,4.775657727625171,377.98079575497627,-1861.257312967366,4.182939099716532,4.894348370484646,10.5,0.039976291261734166,0.500024461839877
-4.940976560316353e-08,18.48630573214358,391.6917012519551,-1847.5806872919586,15.436816089821676,19.098300562505255,11.0,0.039878021347247807,0.5001137840344576
-1.1921105206379902e-07,39.518268060474064,412.72431030832547,-1826.6341833332863,31.063078819976884,41.221474770752685,11.5,0.039661812314324967,0.5002868866222421
-2.199166290718794e-07,65.59911045003365,438.8064181732709,-1800.7205875171123,48.32246952134885,69.09830056250526,12.0,0.0393091039389272,0.5005410696345831
-3.4623946246413664e-07,94.01350190880949,467.2229708117266,-1772.5919031111912,64.66563700265627,99.99999999999999,12.5,0.03882691593266168,0.5008601779881623
-4.896586217506386e-07,121.84291015264566,495.0557524327053,-1745.2086639270856,77.81555897340071,130.90169943749476,13.0,0.03824170559379653,0.5012213505525649
-6.396934587174534e-07,146.22962706094455,519.4473813462523,-1721.4720760950631,85.84903840894346,158.7785252292473,13.5,0.037591979814351,0.5015994253845536
-7.851145849676797e-07,164.6465923599707,537.8710874717389,-1703.948179425423,87.32161931384665,180.90169943749476,14.0,0.03692207814424181,0.5019694400398735
-9.150115657766576e-07,175.14666418908806,548.3799297186584,-1694.6116066200766,81.42376674617375,195.10565162951536,14.5,0.03627782143252779,0.5023077954177387
-1.0196919226635219e-06,176.56399083969782,549.8081184467842,-1694.6376774652495,68.12951777655402,200.0,15.0,0.03570385077397732,0.5025926454602099
-1.1019248192420788e-06,173.4592363787827,546.716264211074,-1699.4601494278527,52.72022371654401,200.0,15.5,0.03522712672846994,0.5028194564712404
-1.1711465348635157e-06,170.74295963370227,544.0147992587833,-1704.1533571132709,40.16059016003015,200.0,16.0,0.03484816393334585,0.5030015334157283
-1.2308421627642922e-06,168.36795839030597,541.6563163401978,-1708.7389863779806,30.11991623354684,200.0,16.5,0.03455462579189774,0.5031515093371454
-1.283211039761546e-06,166.2738031948994,539.5801155785286,-1713.2430833301223,22.171348719939637,200.0,17.0,0.03433142670822078,0.5032779340423619
-1.3298020748409867e-06,164.4060675262856,537.731466147567,-1717.6808532225757,15.91538483596568,200.0,17.5,0.03416470264041949,0.5033864532244607
-1.3717647542869072e-06,162.72041609887566,536.0657265757404,-1722.0567406746818,11.012888528515774,200.0,18.0,0.034042805311345986,0.5034809364113981
-1.4099753701802442e-06,161.18174831759464,534.5475111489816,-1726.368324079507,7.18617573369134,200.0,18.5,0.03395627200085346,0.5035641211406907
-1.4451126316364158e-06,159.7623355451704,533.148839757875,-1730.609889508111,4.211261960169776,200.0,19.0,0.03389752432674755,0.5036379799840816
-1.4777077798490845e-06,158.4401167943072,531.8474381012106,-1734.7748009022466,1.9087925607181715,200.0,19.5,0.03386053647706088,0.5037039487316777
-1.5081798576756957e-06,157.19737601019614,530.6254143604874,-1738.8568164998778,0.13578252158177345,200.0,20.0,0.0338405387946907,0.5037630786957401
-1.5368614623026142e-06,156.01976271633984,529.4682765178594,-1742.850696962477,-1.2213867622774135,200.0,20.5,0.033833769076730094,0.5038161427864161
-1.5640180031983547e-06,154.8955712503361,528.3642071512422,-1746.752397791082,-2.252749719951571,200.0,21.0,0.03383726883691695,0.5038637113487056
-1.5898623396151463e-06,153.81520440342132,527.3035224623758,-1750.5590435138208,-3.029473919835586,200.0,21.5,0.03384871823321116,0.5039062073731594
-1.614566034915184e-06,152.7707671263158,526.2782616844602,-1754.2688025779746,-3.607682471018826,200.0,22.0,0.033866303169523396,0.5039439472123629
-1.638268081763981e-06,151.75575277452333,525.2818695465788,-1757.8807288541952,-4.031536406680441,200.0,22.5,0.03388860878365467,0.5039771708502245
-1.6610817075123839e-06,150.7647963849756,524.3089463353367,-1761.3946032940466,-4.335710569678801,200.0,23.0,0.033914534402679275,0.5040060644728687
-1.6830997056097575e-06,149.79347756992692,523.3550481104587,-1764.810790835558,-4.547375489408544,200.0,23.5,0.0339432258698642,0.5040307772661113
-1.7043986257326603e-06,148.83816096000368,522.416524944254,-1768.130117763596,-4.687778864760141,200.0,24.0,0.03397402186852773,0.5040514338307469
