displacement_all,pressure_solid_all,pressure_IF_all,pressure_cell_all,pressure_blood_all,load_all,time_all,varepsilonb_all,varepsilon_all
6.837116785574333e-23,0.0,373.2050807568876,-1866.0254037844388,-1.4267915499655096e-14,0.0,0.5,0.03999999999999999,0.4999999999999998
1.0776012544951983e-22,0.0,373.2050807568876,-1866.0254037844388,-3.454888750925271e-14,0.0,1.0,0.03999999999999999,0.4999999999999998
1.70632910633402e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-5.24465179274081e-14,0.0,1.5,0.03999999999999999,0.4999999999999998
2.112929514108972e-22,0.0,373.2050807568876,-1866.0254037844388,-1.0448920139318655e-14,0.0,2.0,0.03999999999999999,0.4999999999999998
2.487078964819724e-22,0.0,373.2050807568876,-1866.0254037844388,-2.5872583831453986e-14,0.0,2.5,0.03999999999999999,0.4999999999999998
2.937851866775677e-22,0.0,373.2050807568876,-1866.0254037844388,-3.7797682898223187e-14,0.0,3.0,0.03999999999999999,0.4999999999999998
3.330504934200036e-22,0.0,373.2050807568876,-1866.0254037844388,-3.878339887785747e-14,0.0,3.5,0.03999999999999999,0.4999999999999998
3.7199970650395215e-22,0.0,373.2050807568876,-1866.0254037844388,-3.187994994141434e-14,0.0,4.0,0.03999999999999999,0.4999999999999998
3.8988799647973868e-22,0.0,373.2050807568876,-1866.0254037844388,-3.068753635752978e-14,0.0,4.5,0.03999999999999999,0.4999999999999998
4.0794922872410913e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-3.098860482777462e-14,0.0,5.0,0.03999999999999999,0.4999999999999998
4.183928868563931e-22,0.0,373.2050807568876,-1866.0254037844388,-1.843137197222688e-14,0.0,5.5,0.03999999999999999,0.4999999999999998
4.2880639458563215e-22,-5.6843418860808e-14,373.2050807568875,-1866.0254037844388,-1.12901445692765e-14,0.0,6.0,0.03999999999999999,0.4999999999999998
4.387649510862452e-22,0.0,373.2050807568876,-1866.0254037844388,-7.970053995232287e-15,0.0,6.5,0.03999999999999999,0.4999999999999998
4.4955885993843535e-22,-2.210577400142536e-14,373.2050807568875,-1866.0254037844388,-9.699710329362128e-15,0.0,7.0,0.03999999999999999,0.4999999999999998
4.6684811560251765e-22,-1.2631870857957331e-14,373.2050807568876,-1866.0254037844388,-1.2437870730313869e-14,0.0,7.5,0.03999999999999999,0.4999999999999998
4.776168673940418e-22,0.0,373.2050807568876,-1866.0254037844388,-9.891193694655085e-15,0.0,8.0,0.03999999999999999,0.4999999999999998
4.978433220502812e-22,0.0,373.2050807568876,-1866.0254037844388,-2.264455006128654e-14,0.0,8.5,0.03999999999999999,0.4999999999999998
5.06513924663076e-22,-1.8158314358313676e-14,373.2050807568876,-1866.0254037844388,-1.354374729611015e-14,0.0,9.0,0.03999999999999999,0.4999999999999998
5.229057131486563e-22,-6.315935428978682e-15,373.2050807568875,-1866.0254037844388,-2.4415374994843845e-14,0.0,9.5,0.03999999999999999,0.4999999999999998
5.271969292348125e-22,-1.4210854715202e-14,373.2050807568876,-1866.0254037844388,-1.202039872229314e-14,0.0,10.0,0.03999999999999999,0.4999999999999998
-1.01960382879382e-08,4.780076434997959,377.9851466280902,-1861.2439316067098,4.195659840372521,4.894348370484646,10.5,0.03997662334278165,0.5000240363110998
-4.441153082161877e-08,18.510182487172074,391.7152085389534,-1847.5079934056216,15.503955221682151,19.098300562505255,11.0,0.03987975180317586,0.5001115870002794
-1.0696017239261094e-07,39.589698551238655,412.7946257770476,-1826.4154201674326,31.257776097678725,41.221474770752685,11.5,0.039666742128823596,0.5002806369730536
-1.9692138451433194e-07,65.76040352472285,438.9651649210977,-1800.2228058211147,48.744783146200255,69.09830056250526,12.0,0.039319537192602325,0.50052771661772
