displacement_all,LDF_v_all,LDF_q_all,LDF_baseline_v,LDF_baseline_q,load_all,time_all
8.190680890256984e-06,0.00010487955598274328,7.416104524323204e-05,11.344392811139357,11.344392811139377,0.0,1.0
1.8157485363599846e-05,0.0002456693487040881,0.00017371446239834278,26.573049125174673,26.57304912517461,0.0,2.0
2.9034811864024122e-05,0.0004246131838799507,0.0003002468617027235,45.9286722334645,45.928672233464496,0.0,3.0
4.059581969033479e-05,0.0006483981182524006,0.0004584867063248686,70.13457372635249,70.13457372635236,0.0,4.0
5.268008626703988e-05,0.0009245056807250123,0.0006537242360861414,100.0,99.99999999999999,0.0,5.0
5.0648992999267584e-05,0.0009216357563492848,0.0006516948930985694,99.68957201285374,99.68957201285335,80.41060914063179,6.0
4.216497937487615e-05,0.0008938359559097826,0.000632037465692166,96.68258124804836,96.68258124804821,320.0055084454708,7.0
2.8112819625061755e-05,0.0008486601000207945,0.0006000933116471607,91.79609360055652,91.79609360055701,713.9072366993043,8.0
8.87941251878749e-06,0.0007875548998522747,0.0005568854102422364,85.18659390331288,85.186593903313,1254.0970906336686,9.0
-1.5055541394793878e-05,0.000712544996596933,0.000503845398994236,77.0730793171702,77.0730793171701,1929.5783626013597,10.0
-4.310564968417618e-05,0.0006267120731192118,0.00044315235675407224,67.78888287930629,67.788882879306,2726.600201832248,11.0
-7.46027519744734e-05,0.0005343706386056662,0.0003778571022250514,57.80068741022815,57.80068741022799,3628.9375421007785,12.0
-0.00010882641816524924,0.0004408721456828197,0.00031174368384858693,47.68733766320187,47.687337663202136,4618.221397285097,13.0
-0.00014503283935277217,0.0003519509751814216,0.00024886692119600103,38.06909816989074,38.06909816989067,5674.312800952705,14.0
-0.00018247946410808726,0.0002727221392328588,0.00019284367403125585,29.499238881797424,29.49923888179737,6775.712777641048,15.0
-0.00022044262624577578,0.00020665977821984207,0.00014613053057775825,22.353543361440046,22.35354336144004,7899.999999999997,16.0
-0.0002582271289287911,0.0001549853132358154,0.00010959116597336644,16.76412773518854,16.76412773518857,9024.287222358951,17.0
-0.0002951688560282895,0.00011676628353436827,8.25662309011028e-05,12.630131536108925,12.630131536108909,10125.687199047296,18.0
-0.00033063250301588326,8.968489370402984e-05,6.341679650811394e-05,9.700848309952784,9.700848309952747,11181.778602714901,19.0
-0.00036400536363008696,7.104533513242453e-05,5.023663824380829e-05,7.684683459890656,7.684683459890663,12171.062457899217,20.0
