displacement_all,LDF_v_all,LDF_q_all,LDF_baseline_v,LDF_baseline_q,load_all,time_all
2.2900772704560127e-06,9.622898997626599e-05,6.804417135894993e-05,17.59002029529616,17.590020295296128,0.0,1.0
4.722624080306577e-06,0.0001996588823496113,0.00014118014963353763,36.496317726415036,36.4963177264151,0.0,2.0
7.225474759668597e-06,0.0003092456198641401,0.0002186696748581707,56.52804556073282,56.52804556073275,0.0,3.0
9.790312618047036e-06,0.0004250139322401461,0.0003005302335857675,77.68972422688512,77.68972422688513,0.0,4.0
1.2412482534392493e-05,0.0005470658268768404,0.00038683395594004007,100.0,100.0,0.0,5.0
1.1777344006542888e-05,0.0005472057498362973,0.0003869328964135175,100.0255769877376,100.02557698773805,80.41060914063179,6.0
9.645802697505607e-06,0.0005432046013730981,0.0003841036572026535,99.29419362094214,99.29419362094217,320.0055084454708,7.0
6.135413142529499e-06,0.0005366154053402608,0.00037944439200526743,98.08973234606145,98.08973234606167,713.9072366993043,8.0
1.3241791251132465e-06,0.0005275915110630192,0.0003730635351691178,96.4402244013305,96.44022440133031,1254.0970906336686,9.0
-4.6835406895885225e-06,0.0005163176717437737,0.0003650917269364711,94.37944144517202,94.37944144517162,1929.5783626013597,10.0
-1.175788131494746e-05,0.0005030260988979954,0.00035569316564458786,91.94983020045967,91.94983020045969,2726.600201832248,11.0
-1.974677940915091e-05,0.0004879968258036219,0.00034506586472325034,89.20257889065394,89.20257889065357,3628.9375421007785,12.0
-2.8479821653537227e-05,0.0004715556861596869,0.0003334402233905884,86.19724775202366,86.19724775202316,4618.221397285097,13.0
-3.7772430853115904e-05,0.0004540690463797315,0.000321075301822017,83.00080613186518,83.00080613186508,5674.312800952705,14.0
-4.743022921062536e-05,0.00043593474855963606,0.00030825241686137074,79.68597692317144,79.68597692317124,6775.712777641048,15.0
-5.7253429275590385e-05,0.0004175694482419912,0.00029526618846823736,76.3289219920508,76.32892199205081,7899.999999999997,16.0
-6.70411237018455e-05,0.00039939330590365733,0.00028241371496498963,73.0064438833193,73.00644388331935,9024.287222358951,17.0
-7.659537288829779e-05,0.0003818136259179057,0.0002699830040359749,69.79299513143643,69.79299513143638,10125.687199047296,18.0
-8.572502047596912e-05,0.0003652093662859537,0.00025824201945363906,66.75784674230297,66.75784674230279,11181.778602714901,19.0
-9.42491958738385e-05,0.0003499183716235318,0.00024742965343675476,63.9627544679935,63.9627544679937,12171.062457899217,20.0
-0.0001020004864284323,0.0003362287205396249,0.00023774960832324447,61.46037716505353,61.46037716505323,13073.399798167751,21.0
-0.00010882777684392776,0.000324374841972846,0.00022936765040531493,59.293566886580855,59.293566886581,13870.42163739864,22.0
-0.00011459875914106331,0.0003145382273204748,0.00022241211348070407,57.49549905468432,57.495499054684416,14545.90290936633,23.0
-0.0001192021138554931,0.00030685183892306423,0.00021697701612206102,56.090478302192516,56.09047830219249,15086.092763300694,24.0
-0.00012254935492717165,0.00030140683315442343,0.0002131268156194555,55.09516740885341,55.095167408853456,15479.99449155453,25.0
-0.00012457632035466854,0.0002982600366023012,0.00021090169443843576,54.51995389751291,54.51995389751304,15719.58939085937,26.0
