displacement_all,LDF_v_all,LDF_q_all,LDF_baseline_v,LDF_baseline_q,load_all,time_all
1.6536076837271303e-06,9.617879312979501e-05,6.800867682841629e-05,18.194978057641254,18.194978057641293,0.0,1.0
3.3885594706039046e-06,0.00019793236616306813,0.00013995931833020353,37.44458567258084,37.44458567258067,0.0,2.0
5.158770017266009e-06,0.00030397659001596357,0.0002149439081222518,57.50589298737707,57.50589298737735,0.0,3.0
6.958824320070368e-06,0.00041418338724082945,0.0002928718817728038,78.35467047830781,78.35467047830771,0.0,4.0
8.787123900704923e-06,0.0005286007645906629,0.0003737771851824514,100.0,100.0,0.0,5.0
8.346108659195734e-06,0.0005286423205301027,0.00037380656966902904,100.00786149817094,100.00786149817124,80.41060914063179,6.0
6.909150903482873e-06,0.0005257868489466453,0.0003717874463488785,99.46766712564319,99.46766712564288,320.0055084454708,7.0
4.5442567164118325e-06,0.0005211015218231606,0.0003684744197677843,98.58130307978091,98.58130307978035,713.9072366993043,8.0
1.3025614358633858e-06,0.0005146916578924261,0.00036394196151588,97.36869342044791,97.36869342044766,1254.0970906336686,9.0
-2.746828098639961e-06,0.000506688257884345,0.000358282703097617,95.85462069407212,95.85462069407176,1929.5783626013597,10.0
-7.517780316931986e-06,0.0004972546559831539,0.00035161213922227136,94.06998424760457,94.06998424760447,2726.600201832248,11.0
-1.2909209606078752e-05,0.00048658496455039564,0.00034406752805700213,92.05150600324929,92.05150600324974,3628.9375421007785,12.0
-1.880748594895801e-05,0.000474901495888946,0.00033580606813870807,89.8412427111602,89.84124271115999,4618.221397285097,13.0
-2.508908692213177e-05,0.00046245091685014414,0.0003270021792706727,87.48585848305692,87.48585848305682,5674.312800952705,14.0
-3.162340584835645e-05,0.00044949897312159085,0.00031784377203066693,85.03562673990328,85.0356267399034,6775.712777641048,15.0
-3.82756323359517e-05,0.00043632384727494895,0.0003085275512015198,82.54317369609346,82.54317369609348,7899.999999999997,16.0
-4.4909628095422894e-05,0.0004232084611501578,0.0002992535727348005,80.0620221345842,80.06202213458432,9024.287222358951,17.0
-5.139073086790138e-05,0.0004104322454300877,0.00029021942396123676,77.64503438581244,77.64503438581258,10125.687199047296,18.0
-5.758843106757085e-05,0.00039826302947453614,0.00028161448883734275,75.34287805711793,75.34287805711807,11181.778602714901,19.0
-6.337887779423307e-05,0.00038694972124489826,0.0002736147718705123,73.202641230484,73.20264123048416,12171.062457899217,20.0
-6.864718184437062e-05,0.0003767163441245167,0.0002663786815142507,71.26670435602526,71.26670435602526,13073.399798167751,21.0
-7.328949224786871e-05,0.00036775779544424245,0.00026004403099283923,69.57193785541082,69.57193785541091,13870.42163739864,22.0
-7.721482920005058e-05,0.00036023743306683496,0.0002547263317587944,68.14924555506369,68.14924555506381,14545.90290936633,23.0
-8.034666010018649e-05,0.0003542863343020563,0.0002505182694667102,67.02342448868913,67.02342448868971,15086.092763300694,24.0
-8.262420726533963e-05,0.0003500038554342114,0.00024749009961896645,66.21327074796173,66.21327074796163,15479.99449155453,25.0
-8.40034765802875e-05,0.00034745898571087873,0.00024569060498036313,65.7318356283392,65.73183562833951,15719.58939085937,26.0
-8.445799678211917e-05,0.0003466919522837803,0.00024514823044266386,65.58672924967317,65.58672924967316,15800.0,27.0
-8.445221797824258e-05,0.0003468879639952465,0.0002452868316530335,65.6238104884069,65.62381048840686,15800.0,28.0
