displacement_all,LDF_v_all,LDF_q_all,LDF_baseline_v,LDF_baseline_q,load_all,time_all
4.633614229347383e-06,0.00010262430324200698,7.256634073696764e-05,13.377916618751035,13.377916618751033,0.0,1.0
9.945501616820757e-06,0.00022907322442719516,0.0001619792303807379,29.86156689170159,29.861566891701685,0.0,2.0
1.5629053971021793e-05,0.0003795767576994179,0.000268401299350061,49.48093243511673,49.4809324351167,0.0,3.0
2.163645439420521e-05,0.0005575341822438676,0.0003942362010079357,72.67913707119789,72.67913707119808,0.0,4.0
2.7943446474662437e-05,0.0007671172288378937,0.0005424337944763065,100.0,100.0,0.0,5.0
2.6809679959315927e-05,0.0007656885479447233,0.0005414235645285948,99.81375976976365,99.81375976976379,80.41060914063179,6.0
2.2550543576966427e-05,0.0007494087746833442,0.0005299120264592957,97.69155827964181,97.69155827964222,320.0055084454708,7.0
1.5505745374761338e-05,0.0007221803271621743,0.000510658606575896,94.14210762235201,94.14210762235273,713.9072366993043,8.0
5.8454604735164795e-06,0.0006850654995969912,0.00048441446032198194,89.30388653045861,89.30388653045863,1254.0970906336686,9.0
-6.208446376513056e-06,0.0006394628311011257,0.0004521685041883538,83.35920600686393,83.35920600686403,1929.5783626013597,10.0
-2.0380919095256595e-05,0.0005871499721393677,0.0004151777268732402,76.53979731739848,76.53979731739874,2726.600201832248,11.0
-3.635237616911138e-05,0.0005302451830620856,0.00037493996463470265,69.12179301009238,69.1217930100924,3628.9375421007785,12.0
-5.3768717041785544e-05,0.0004711030444822592,0.00033312015739103213,61.41213191052083,61.4121319105207,4618.221397285097,13.0
-7.225173720164676e-05,0.0004121412234202612,0.0002914278538869859,53.72597667303264,53.72597667303257,5674.312800952705,14.0
-9.140932129739183e-05,0.00035562163044604913,0.00025146246642501893,46.3581858257545,46.35818582575478,6775.712777641048,15.0
-0.00011084488246412591,0.00030343251435238655,0.00021455918853105615,39.55490803042667,39.554908030426574,7899.999999999997,16.0
-0.0001301656778607821,0.0002569254278129122,0.00018167371226576523,33.49232922354366,33.49232922354375,9024.287222358951,17.0
-0.0001489898390585457,0.00021684695530003719,0.00015333395257231255,28.26777279250249,28.267772792502548,10125.687199047296,18.0
-0.00016695217240634893,0.00018337508840107918,0.0001296657685090866,23.904441395335915,23.904441395336107,11181.778602714901,19.0
-0.0001837089655153263,0.00015623829794332434,0.0001104771599567687,20.366938985324293,20.36693898532429,12171.062457899217,20.0
-0.0001989421453193569,0.0001348759370246643,9.537168968902967e-05,17.582180656923576,17.582180656923562,13073.399798167751,21.0
-0.0002123631503883142,0.00011859766086141633,8.386121022796968e-05,15.46017432577808,15.46017432577806,13870.42163739864,22.0
-0.00022371680498200575,0.00010671291836912844,7.545742821901695e-05,13.91090101454088,13.91090101454085,14545.90290936633,23.0
-0.00023278533470107962,9.861964554171896e-05,6.973462012076333e-05,12.855876759686117,12.855876759686168,15086.092763300694,24.0
-0.00023939248023570686,9.385568020650705e-05,6.636598792689722e-05,12.234854945011348,12.234854945011374,15479.99449155453,25.0
-0.00024340749197294584,9.212362151081097e-05,6.514123747775738e-05,12.009066938878311,12.009066938878336,15719.58939085937,26.0
-0.0002447486660340036,9.330073948221391e-05,6.597358557759295e-05,12.162513886378912,12.162513886378935,15800.0,27.0
-0.00024476095732478873,9.610567399221653e-05,6.795697379039993e-05,12.528160022922059,12.528160022922076,15800.0,28.0
-0.00024477812576822073,9.901678831658318e-05,7.001544246996883e-05,12.907647566015923,12.907647566015928,15800.0,29.0
-0.0002447789463556459,0.00010186832879665937,7.20317860802588e-05,13.279369171642744,13.27936917164278,15800.0,30.0
-0.00024478057597805046,0.0001047279968950747,7.405387678459067e-05,13.652150278742559,13.652150278742512,15800.0,31.0
-0.00024478214135859034,0.00010758068420396463,7.607103132531151e-05,14.024021382877642,14.02402138287759,15800.0,32.0
-0.00024478360740643064,0.00011042023393080333,7.8078896192676e-05,14.394179895826223,14.394179895826252,15800.0,33.0
-0.00024478497646438483,0.00011324230000816647,8.007439825293613e-05,14.762059272181553,14.762059272181608,15800.0,34.0
-0.00024478625181037164,0.00011604389782026467,8.205542706402784e-05,15.12727044288389,15.127270442883887,15800.0,35.0
-0.00024478743610413197,0.00011882295955705581,8.402052046344858e-05,15.489543851995187,15.489543851995121,15800.0,36.0
-0.0002447885323112736,0.00012157808497348324,8.596868832842437e-05,15.848696966128886,15.848696966128918,15800.0,37.0
-0.00024478954358645827,0.00012430836059369144,8.789928473398169e-05,16.20461070624189,16.204610706241887,15800.0,38.0
-0.0002447904732027143,0.00012701323120569162,8.981191708595974e-05,16.557212695914032,16.557212695914124,15800.0,39.0
-0.0002447913245068599,0.00012969240725837917,9.170638064080722e-05,16.90646518979247,16.906465189792474,15800.0,40.0
-0.0002447921008847917,0.0001323457971907367,9.358261065510926e-05,17.252356252150328,17.252356252150317,15800.0,41.0
-0.00024479280573249437,0.0001349734573623329,9.544064698109864e-05,17.59489322991797,17.59489322991794,15800.0,42.0
-0.0002447934424312449,0.00013757555461513783,9.728060759386433e-05,17.9340978723097,17.93409787230975,15800.0,43.0
-0.0002447940143261246,0.00014015233802667487,9.91026686178113e-05,18.270002648616263,18.270002648616337,15800.0,44.0
-0.0002447945247073743,0.00014270411743611463,0.00010090704914231813,18.60264794890569,18.602647948905723,15800.0,45.0
-0.00024479497679432875,0.00014523124701796628,0.00010269399960658246,18.932079942719728,18.932079942719742,15800.0,46.0
-0.0002447953737217593,0.00014773411265541514,0.00010446379287122114,19.258348933085184,19.258348933085163,15800.0,47.0
